onset	duration	stimulus
19.05	4.0	112.5cal
29.55	0.0	rinse
37.65	8.0	tless
52.15	0.0	rinse
52.21	11.0	75cal
69.71	0.0	rinse
77.81	6.0	0cal
90.31	0.0	rinse
98.4	4.0	112.5cal
108.9	0.0	rinse
117.0	5.0	tless
128.5	0.0	rinse
128.58	6.0	37.5cal
141.08	0.0	rinse
153.19	11.0	37.5cal
170.69	0.0	rinse
178.79	8.0	0cal
193.29	0.0	rinse
203.39	5.0	0cal
214.89	0.0	rinse
224.02	4.0	150cal
234.52	0.0	rinse
249.61	4.0	tless
260.11	0.0	rinse
260.18	6.0	tless
272.68	0.0	rinse
272.76	4.0	112.5cal
283.26	0.0	rinse
292.37	11.0	150cal
309.87	0.0	rinse
319.99	4.0	37.5cal
330.49	0.0	rinse
342.59	5.0	37.5cal
354.09	0.0	rinse
369.19	8.0	75cal
383.69	0.0	rinse
392.79	4.0	150cal
403.29	0.0	rinse
415.41	4.0	112.5cal
425.91	0.0	rinse
436.02	5.0	112.5cal
447.52	0.0	rinse
455.63	11.0	tless
473.13	0.0	rinse
473.2	6.0	tless
485.7	0.0	rinse
485.77	8.0	0cal
500.27	0.0	rinse
510.38	5.0	37.5cal
521.88	0.0	rinse
536.99	4.0	112.5cal
547.49	0.0	rinse
555.59	4.0	150cal
566.09	0.0	rinse
578.18	6.0	75cal
590.68	0.0	rinse
605.8	8.0	75cal
620.3	0.0	rinse
632.4	11.0	37.5cal
649.9	0.0	rinse
660.0	8.0	150cal
674.5	0.0	rinse
682.6	6.0	150cal
695.1	0.0	rinse
703.19	4.0	0cal
713.69	0.0	rinse
728.79	11.0	0cal
746.29	0.0	rinse
754.4	4.0	75cal
764.9	0.0	rinse
773.99	5.0	75cal
785.49	0.0	rinse
