onset	duration	stimulus
19.03	4.0	37.5cal
29.53	0.0	rinse
41.65	8.0	37.5cal
56.15	0.0	rinse
66.24	8.0	37.5cal
80.74	0.0	rinse
88.86	6.0	75cal
101.36	0.0	rinse
110.46	11.0	0cal
127.96	0.0	rinse
136.06	4.0	112.5cal
146.56	0.0	rinse
161.66	4.0	112.5cal
172.16	0.0	rinse
184.27	8.0	150cal
198.77	0.0	rinse
213.87	5.0	150cal
225.37	0.0	rinse
235.47	6.0	tless
247.97	0.0	rinse
248.04	4.0	tless
258.54	0.0	rinse
258.62	4.0	37.5cal
269.12	0.0	rinse
277.23	8.0	37.5cal
291.73	0.0	rinse
301.85	5.0	tless
313.35	0.0	rinse
313.42	11.0	112.5cal
330.92	0.0	rinse
340.0	8.0	75cal
354.5	0.0	rinse
362.6	4.0	75cal
373.1	0.0	rinse
385.22	8.0	112.5cal
399.72	0.0	rinse
408.82	6.0	tless
421.32	0.0	rinse
421.39	5.0	tless
432.89	0.0	rinse
432.96	4.0	75cal
443.46	0.0	rinse
458.55	6.0	0cal
471.05	0.0	rinse
479.13	4.0	0cal
489.63	0.0	rinse
504.73	4.0	0cal
515.23	0.0	rinse
523.34	5.0	112.5cal
534.84	0.0	rinse
546.94	11.0	112.5cal
564.44	0.0	rinse
572.53	4.0	150cal
583.03	0.0	rinse
598.14	4.0	37.5cal
608.64	0.0	rinse
618.74	5.0	150cal
630.24	0.0	rinse
642.35	4.0	tless
652.85	0.0	rinse
652.92	6.0	150cal
665.42	0.0	rinse
675.53	11.0	150cal
693.03	0.0	rinse
701.12	5.0	75cal
712.62	0.0	rinse
721.72	11.0	75cal
739.22	0.0	rinse
747.31	6.0	0cal
759.81	0.0	rinse
767.91	11.0	0cal
785.41	0.0	rinse
