onset	duration	stimulus
19.04	4.0	tless
29.54	0.0	rinse
29.61	11.0	0cal
47.11	0.0	rinse
57.22	5.0	tless
68.72	0.0	rinse
68.79	6.0	75cal
81.29	0.0	rinse
89.41	4.0	37.5cal
99.91	0.0	rinse
108.03	6.0	150cal
120.53	0.0	rinse
129.63	5.0	112.5cal
141.13	0.0	rinse
151.22	5.0	tless
162.72	0.0	rinse
162.8	11.0	75cal
180.3	0.0	rinse
188.4	4.0	112.5cal
198.9	0.0	rinse
208.0	6.0	37.5cal
220.5	0.0	rinse
232.59	4.0	37.5cal
243.09	0.0	rinse
258.18	11.0	tless
275.68	0.0	rinse
275.74	8.0	150cal
290.24	0.0	rinse
298.33	11.0	0cal
315.83	0.0	rinse
325.95	4.0	0cal
336.45	0.0	rinse
346.55	6.0	75cal
359.05	0.0	rinse
368.14	4.0	37.5cal
378.64	0.0	rinse
393.76	4.0	150cal
404.26	0.0	rinse
413.35	6.0	112.5cal
425.85	0.0	rinse
433.94	11.0	112.5cal
451.44	0.0	rinse
459.54	4.0	0cal
470.04	0.0	rinse
482.15	8.0	tless
496.65	0.0	rinse
496.72	8.0	150cal
511.22	0.0	rinse
519.32	4.0	0cal
529.82	0.0	rinse
538.92	5.0	150cal
550.42	0.0	rinse
562.52	5.0	tless
574.02	0.0	rinse
574.1	6.0	112.5cal
586.6	0.0	rinse
598.69	11.0	112.5cal
616.19	0.0	rinse
624.28	5.0	75cal
635.78	0.0	rinse
650.88	8.0	37.5cal
665.38	0.0	rinse
677.5	4.0	37.5cal
688.0	0.0	rinse
703.1	8.0	75cal
717.6	0.0	rinse
727.7	4.0	150cal
738.2	0.0	rinse
746.3	8.0	75cal
760.8	0.0	rinse
768.89	4.0	0cal
779.39	0.0	rinse
