onset	duration	stimulus
19.03	4.0	tless
25.5	0.0	rinse
29.6	11.0	0cal
36.1	0.0	rinse
57.2	5.0	tless
63.7	0.0	rinse
68.77	6.0	75cal
75.3	0.0	rinse
89.37	4.0	37.5cal
95.9	0.0	rinse
107.97	6.0	150cal
114.5	0.0	rinse
129.57	5.0	112.5cal
136.1	0.0	rinse
151.18	5.0	tless
157.7	0.0	rinse
162.75	11.0	75cal
169.2	0.0	rinse
188.37	4.0	112.5cal
194.9	0.0	rinse
207.99	6.0	37.5cal
214.5	0.0	rinse
232.59	4.0	37.5cal
239.1	0.0	rinse
258.17	11.0	tless
264.7	0.0	rinse
275.74	8.0	150cal
282.2	0.0	rinse
298.34	11.0	0cal
304.8	0.0	rinse
325.94	4.0	0cal
332.4	0.0	rinse
346.54	6.0	75cal
353.0	0.0	rinse
368.14	4.0	37.5cal
374.6	0.0	rinse
393.73	4.0	150cal
400.2	0.0	rinse
413.34	6.0	112.5cal
419.8	0.0	rinse
433.94	11.0	112.5cal
440.4	0.0	rinse
459.53	4.0	0cal
466.0	0.0	rinse
482.11	8.0	tless
488.6	0.0	rinse
496.69	8.0	150cal
503.2	0.0	rinse
519.3	4.0	0cal
525.8	0.0	rinse
538.9	5.0	150cal
545.4	0.0	rinse
562.49	5.0	tless
569.0	0.0	rinse
574.06	6.0	112.5cal
580.6	0.0	rinse
598.66	11.0	112.5cal
605.2	0.0	rinse
624.26	5.0	75cal
630.8	0.0	rinse
650.86	8.0	37.5cal
657.4	0.0	rinse
677.45	4.0	37.5cal
684.0	0.0	rinse
703.05	8.0	75cal
709.5	0.0	rinse
727.64	4.0	150cal
734.1	0.0	rinse
746.23	8.0	75cal
752.7	0.0	rinse
768.81	4.0	0cal
775.3	0.0	rinse
