onset	duration	stimulus
19.05	4.0	37.5cal
25.5	0.0	rinse
41.63	8.0	37.5cal
48.1	0.0	rinse
66.22	8.0	37.5cal
72.7	0.0	rinse
88.82	6.0	75cal
95.3	0.0	rinse
110.42	11.0	0cal
116.9	0.0	rinse
136.02	4.0	112.5cal
142.5	0.0	rinse
161.63	4.0	112.5cal
168.1	0.0	rinse
184.23	8.0	150cal
190.7	0.0	rinse
213.84	5.0	150cal
220.3	0.0	rinse
235.44	6.0	tless
241.9	0.0	rinse
248.01	4.0	tless
254.5	0.0	rinse
258.57	4.0	37.5cal
265.1	0.0	rinse
277.18	8.0	37.5cal
283.7	0.0	rinse
301.78	5.0	tless
308.3	0.0	rinse
313.35	11.0	112.5cal
319.9	0.0	rinse
339.95	8.0	75cal
346.4	0.0	rinse
362.55	4.0	75cal
369.1	0.0	rinse
385.15	8.0	112.5cal
391.7	0.0	rinse
408.77	6.0	tless
415.3	0.0	rinse
421.34	5.0	tless
427.8	0.0	rinse
432.91	4.0	75cal
439.4	0.0	rinse
458.52	6.0	0cal
465.0	0.0	rinse
479.12	4.0	0cal
485.6	0.0	rinse
504.73	4.0	0cal
511.2	0.0	rinse
523.32	5.0	112.5cal
529.8	0.0	rinse
546.91	11.0	112.5cal
553.4	0.0	rinse
572.52	4.0	150cal
579.0	0.0	rinse
598.13	4.0	37.5cal
604.6	0.0	rinse
618.74	5.0	150cal
625.2	0.0	rinse
642.33	4.0	tless
648.8	0.0	rinse
652.89	6.0	150cal
659.4	0.0	rinse
675.5	11.0	150cal
682.0	0.0	rinse
701.09	5.0	75cal
707.6	0.0	rinse
721.67	11.0	75cal
728.2	0.0	rinse
747.27	6.0	0cal
753.8	0.0	rinse
767.87	11.0	0cal
774.4	0.0	rinse
