onset	duration	stimulus
19.05	4.0	112.5cal
29.55	0.0	rinse
37.65	8.0	tless
52.15	0.0	rinse
52.22	11.0	75cal
69.72	0.0	rinse
77.82	6.0	0cal
90.32	0.0	rinse
98.41	4.0	112.5cal
108.91	0.0	rinse
117.02	5.0	tless
128.52	0.0	rinse
128.59	6.0	37.5cal
141.09	0.0	rinse
153.18	11.0	37.5cal
170.68	0.0	rinse
178.77	8.0	0cal
193.27	0.0	rinse
203.38	5.0	0cal
214.88	0.0	rinse
223.97	4.0	150cal
234.47	0.0	rinse
249.58	4.0	tless
260.08	0.0	rinse
260.15	6.0	tless
272.65	0.0	rinse
272.72	4.0	112.5cal
283.22	0.0	rinse
292.35	11.0	150cal
309.85	0.0	rinse
319.96	4.0	37.5cal
330.46	0.0	rinse
342.55	5.0	37.5cal
354.05	0.0	rinse
369.16	8.0	75cal
383.66	0.0	rinse
392.77	4.0	150cal
403.27	0.0	rinse
415.35	4.0	112.5cal
425.85	0.0	rinse
435.96	5.0	112.5cal
447.46	0.0	rinse
455.57	11.0	tless
473.07	0.0	rinse
473.14	6.0	tless
485.64	0.0	rinse
485.71	8.0	0cal
500.21	0.0	rinse
510.33	5.0	37.5cal
521.83	0.0	rinse
536.93	4.0	112.5cal
547.43	0.0	rinse
555.52	4.0	150cal
566.02	0.0	rinse
578.12	6.0	75cal
590.62	0.0	rinse
605.72	8.0	75cal
620.22	0.0	rinse
632.34	11.0	37.5cal
649.84	0.0	rinse
659.94	8.0	150cal
674.44	0.0	rinse
682.54	6.0	150cal
695.04	0.0	rinse
703.13	4.0	0cal
713.63	0.0	rinse
728.72	11.0	0cal
746.22	0.0	rinse
754.3	4.0	75cal
764.8	0.0	rinse
773.9	5.0	75cal
785.4	0.0	rinse
