onset	duration	stimulus
19.05	4.0	tless
29.55	0.0	rinse
29.63	11.0	0cal
47.13	0.0	rinse
57.24	5.0	tless
68.74	0.0	rinse
68.81	6.0	75cal
81.31	0.0	rinse
89.43	4.0	37.5cal
99.93	0.0	rinse
108.01	6.0	150cal
120.51	0.0	rinse
129.63	5.0	112.5cal
141.13	0.0	rinse
151.21	5.0	tless
162.71	0.0	rinse
162.78	11.0	75cal
180.28	0.0	rinse
188.38	4.0	112.5cal
198.88	0.0	rinse
207.98	6.0	37.5cal
220.48	0.0	rinse
232.57	4.0	37.5cal
243.07	0.0	rinse
258.18	11.0	tless
275.68	0.0	rinse
275.76	8.0	150cal
290.26	0.0	rinse
298.36	11.0	0cal
315.86	0.0	rinse
325.97	4.0	0cal
336.47	0.0	rinse
346.58	6.0	75cal
359.08	0.0	rinse
368.2	4.0	37.5cal
378.7	0.0	rinse
393.8	4.0	150cal
404.3	0.0	rinse
413.4	6.0	112.5cal
425.9	0.0	rinse
433.99	11.0	112.5cal
451.49	0.0	rinse
459.61	4.0	0cal
470.11	0.0	rinse
482.22	8.0	tless
496.72	0.0	rinse
496.79	8.0	150cal
511.29	0.0	rinse
519.4	4.0	0cal
529.9	0.0	rinse
539.01	5.0	150cal
550.51	0.0	rinse
562.63	5.0	tless
574.13	0.0	rinse
574.2	6.0	112.5cal
586.7	0.0	rinse
598.79	11.0	112.5cal
616.29	0.0	rinse
624.39	5.0	75cal
635.89	0.0	rinse
650.98	8.0	37.5cal
665.48	0.0	rinse
677.58	4.0	37.5cal
688.08	0.0	rinse
703.18	8.0	75cal
717.68	0.0	rinse
727.78	4.0	150cal
738.28	0.0	rinse
746.38	8.0	75cal
760.88	0.0	rinse
768.97	4.0	0cal
779.47	0.0	rinse
