onset	duration	stimulus
19.03	4.0	37.5cal
29.53	0.0	rinse
41.64	8.0	37.5cal
56.14	0.0	rinse
66.24	8.0	37.5cal
80.74	0.0	rinse
88.86	6.0	75cal
101.36	0.0	rinse
110.48	11.0	0cal
127.98	0.0	rinse
136.08	4.0	112.5cal
146.58	0.0	rinse
161.68	4.0	112.5cal
172.18	0.0	rinse
184.27	8.0	150cal
198.77	0.0	rinse
213.87	5.0	150cal
225.37	0.0	rinse
235.45	6.0	tless
247.95	0.0	rinse
248.02	4.0	tless
258.52	0.0	rinse
258.59	4.0	37.5cal
269.09	0.0	rinse
277.17	8.0	37.5cal
291.67	0.0	rinse
301.78	5.0	tless
313.28	0.0	rinse
313.35	11.0	112.5cal
330.85	0.0	rinse
339.95	8.0	75cal
354.45	0.0	rinse
362.55	4.0	75cal
373.05	0.0	rinse
385.15	8.0	112.5cal
399.65	0.0	rinse
408.75	6.0	tless
421.25	0.0	rinse
421.32	5.0	tless
432.82	0.0	rinse
432.89	4.0	75cal
443.39	0.0	rinse
458.49	6.0	0cal
470.99	0.0	rinse
479.08	4.0	0cal
489.58	0.0	rinse
504.7	4.0	0cal
515.2	0.0	rinse
523.3	5.0	112.5cal
534.8	0.0	rinse
546.89	11.0	112.5cal
564.39	0.0	rinse
572.5	4.0	150cal
583.0	0.0	rinse
598.09	4.0	37.5cal
608.59	0.0	rinse
618.69	5.0	150cal
630.19	0.0	rinse
642.29	4.0	tless
652.79	0.0	rinse
652.86	6.0	150cal
665.36	0.0	rinse
675.46	11.0	150cal
692.96	0.0	rinse
701.06	5.0	75cal
712.56	0.0	rinse
721.66	11.0	75cal
739.16	0.0	rinse
747.27	6.0	0cal
759.77	0.0	rinse
767.87	11.0	0cal
785.37	0.0	rinse
