onset	duration	stimulus
19.05	8.0	tless
29.55	0.0	rinse
29.63	6.0	0cal
47.13	0.0	rinse
57.24	5.0	tless
68.74	0.0	rinse
68.81	11.0	75cal
81.31	0.0	rinse
89.41	6.0	37.5cal
99.91	0.0	rinse
108.03	4.0	150cal
120.53	0.0	rinse
129.61	4.0	112.5cal
141.11	0.0	rinse
151.21	4.0	tless
162.71	0.0	rinse
162.78	8.0	75cal
180.28	0.0	rinse
188.37	4.0	112.5cal
198.87	0.0	rinse
207.97	11.0	37.5cal
220.47	0.0	rinse
232.56	4.0	37.5cal
243.06	0.0	rinse
258.15	6.0	tless
275.65	0.0	rinse
275.72	11.0	150cal
290.22	0.0	rinse
298.3	8.0	0cal
315.8	0.0	rinse
325.91	5.0	0cal
336.41	0.0	rinse
346.52	6.0	75cal
359.02	0.0	rinse
368.12	5.0	37.5cal
378.62	0.0	rinse
393.71	4.0	150cal
404.21	0.0	rinse
413.3	4.0	112.5cal
425.8	0.0	rinse
433.9	4.0	112.5cal
451.4	0.0	rinse
459.51	8.0	0cal
470.01	0.0	rinse
482.12	11.0	tless
496.62	0.0	rinse
496.68	4.0	150cal
511.18	0.0	rinse
519.27	4.0	0cal
529.77	0.0	rinse
538.86	8.0	150cal
550.36	0.0	rinse
562.46	6.0	tless
573.96	0.0	rinse
574.02	5.0	112.5cal
586.52	0.0	rinse
598.61	4.0	112.5cal
616.11	0.0	rinse
624.2	8.0	75cal
635.7	0.0	rinse
650.8	5.0	37.5cal
665.3	0.0	rinse
677.39	11.0	37.5cal
687.89	0.0	rinse
703.0	4.0	75cal
717.5	0.0	rinse
727.59	6.0	150cal
738.09	0.0	rinse
746.18	5.0	75cal
760.68	0.0	rinse
768.8	11.0	0cal
779.3	0.0	rinse
