onset	duration	stimulus
19.05	6.0	37.5cal
29.55	0.0	rinse
41.63	11.0	37.5cal
56.13	0.0	rinse
66.24	4.0	37.5cal
80.74	0.0	rinse
88.85	11.0	75cal
101.35	0.0	rinse
110.44	6.0	0cal
127.94	0.0	rinse
136.03	4.0	112.5cal
146.53	0.0	rinse
161.64	4.0	112.5cal
172.14	0.0	rinse
184.23	4.0	150cal
198.73	0.0	rinse
213.81	11.0	150cal
225.31	0.0	rinse
235.41	8.0	tless
247.91	0.0	rinse
247.98	5.0	tless
258.48	0.0	rinse
258.55	5.0	37.5cal
269.05	0.0	rinse
277.15	5.0	37.5cal
291.65	0.0	rinse
301.77	4.0	tless
313.27	0.0	rinse
313.33	4.0	112.5cal
330.83	0.0	rinse
339.93	8.0	75cal
354.43	0.0	rinse
362.51	6.0	75cal
373.01	0.0	rinse
385.1	4.0	112.5cal
399.6	0.0	rinse
408.7	6.0	tless
421.2	0.0	rinse
421.27	11.0	tless
432.77	0.0	rinse
432.84	8.0	75cal
443.34	0.0	rinse
458.43	8.0	0cal
470.93	0.0	rinse
479.04	5.0	0cal
489.54	0.0	rinse
504.62	8.0	0cal
515.12	0.0	rinse
523.24	5.0	112.5cal
534.74	0.0	rinse
546.84	4.0	112.5cal
564.34	0.0	rinse
572.42	4.0	150cal
582.92	0.0	rinse
598.04	11.0	37.5cal
608.54	0.0	rinse
618.63	4.0	150cal
630.13	0.0	rinse
642.23	6.0	tless
652.73	0.0	rinse
652.8	8.0	150cal
665.3	0.0	rinse
675.4	6.0	150cal
692.9	0.0	rinse
701.01	4.0	75cal
712.51	0.0	rinse
721.62	5.0	75cal
739.12	0.0	rinse
747.22	4.0	0cal
759.72	0.0	rinse
767.81	11.0	0cal
785.31	0.0	rinse
