onset	duration	stimulus
19.05	4.0	37.5cal
29.55	0.0	rinse
41.64	8.0	37.5cal
56.14	0.0	rinse
66.23	8.0	37.5cal
80.73	0.0	rinse
88.83	6.0	75cal
101.33	0.0	rinse
110.42	11.0	0cal
127.92	0.0	rinse
136.02	4.0	112.5cal
146.52	0.0	rinse
161.61	4.0	112.5cal
172.11	0.0	rinse
184.21	8.0	150cal
198.71	0.0	rinse
213.81	5.0	150cal
225.31	0.0	rinse
235.42	6.0	tless
247.92	0.0	rinse
247.99	4.0	tless
258.49	0.0	rinse
258.55	4.0	37.5cal
269.05	0.0	rinse
277.16	8.0	37.5cal
291.66	0.0	rinse
301.75	5.0	tless
313.25	0.0	rinse
313.32	11.0	112.5cal
330.82	0.0	rinse
339.91	8.0	75cal
354.41	0.0	rinse
362.52	4.0	75cal
373.02	0.0	rinse
385.12	8.0	112.5cal
399.62	0.0	rinse
408.72	6.0	tless
421.22	0.0	rinse
421.3	5.0	tless
432.8	0.0	rinse
432.86	4.0	75cal
443.36	0.0	rinse
458.45	6.0	0cal
470.95	0.0	rinse
479.07	4.0	0cal
489.57	0.0	rinse
504.69	4.0	0cal
515.19	0.0	rinse
523.29	5.0	112.5cal
534.79	0.0	rinse
546.89	11.0	112.5cal
564.39	0.0	rinse
572.48	4.0	150cal
582.98	0.0	rinse
598.08	4.0	37.5cal
608.58	0.0	rinse
618.69	5.0	150cal
630.19	0.0	rinse
642.28	4.0	tless
652.78	0.0	rinse
652.86	6.0	150cal
665.36	0.0	rinse
675.48	11.0	150cal
692.98	0.0	rinse
701.09	5.0	75cal
712.59	0.0	rinse
721.68	11.0	75cal
739.18	0.0	rinse
747.29	6.0	0cal
759.79	0.0	rinse
767.89	11.0	0cal
785.39	0.0	rinse
