onset	duration	stimulus
19.03	6.0	37.5cal
29.53	0.0	rinse
41.62	11.0	37.5cal
56.12	0.0	rinse
66.23	4.0	37.5cal
80.73	0.0	rinse
88.82	11.0	75cal
101.32	0.0	rinse
110.44	6.0	0cal
127.94	0.0	rinse
136.03	4.0	112.5cal
146.53	0.0	rinse
161.63	4.0	112.5cal
172.13	0.0	rinse
184.24	4.0	150cal
198.74	0.0	rinse
213.84	11.0	150cal
225.34	0.0	rinse
235.45	8.0	tless
247.95	0.0	rinse
248.02	5.0	tless
258.52	0.0	rinse
258.58	5.0	37.5cal
269.08	0.0	rinse
277.17	5.0	37.5cal
291.67	0.0	rinse
301.78	4.0	tless
313.28	0.0	rinse
313.34	4.0	112.5cal
330.84	0.0	rinse
339.92	8.0	75cal
354.42	0.0	rinse
362.52	6.0	75cal
373.02	0.0	rinse
385.11	4.0	112.5cal
399.61	0.0	rinse
408.71	6.0	tless
421.21	0.0	rinse
421.28	11.0	tless
432.78	0.0	rinse
432.85	8.0	75cal
443.35	0.0	rinse
458.46	8.0	0cal
470.96	0.0	rinse
479.06	5.0	0cal
489.56	0.0	rinse
504.67	8.0	0cal
515.17	0.0	rinse
523.26	5.0	112.5cal
534.76	0.0	rinse
546.85	4.0	112.5cal
564.35	0.0	rinse
572.46	4.0	150cal
582.96	0.0	rinse
598.06	11.0	37.5cal
608.56	0.0	rinse
618.66	4.0	150cal
630.16	0.0	rinse
642.25	6.0	tless
652.75	0.0	rinse
652.81	8.0	150cal
665.31	0.0	rinse
675.43	6.0	150cal
692.93	0.0	rinse
701.04	4.0	75cal
712.54	0.0	rinse
721.64	5.0	75cal
739.14	0.0	rinse
747.24	4.0	0cal
759.74	0.0	rinse
767.84	11.0	0cal
785.34	0.0	rinse
