onset	duration	stimulus
19.05	4.0	112.5cal
29.55	0.0	rinse
37.64	8.0	tless
52.14	0.0	rinse
52.19	11.0	75cal
69.69	0.0	rinse
77.77	6.0	0cal
90.27	0.0	rinse
98.37	4.0	112.5cal
108.87	0.0	rinse
116.99	5.0	tless
128.49	0.0	rinse
128.56	6.0	37.5cal
141.06	0.0	rinse
153.15	11.0	37.5cal
170.65	0.0	rinse
178.74	8.0	0cal
193.24	0.0	rinse
203.35	5.0	0cal
214.85	0.0	rinse
223.95	4.0	150cal
234.45	0.0	rinse
249.54	4.0	tless
260.04	0.0	rinse
260.11	6.0	tless
272.61	0.0	rinse
272.68	4.0	112.5cal
283.18	0.0	rinse
292.28	11.0	150cal
309.78	0.0	rinse
319.87	4.0	37.5cal
330.37	0.0	rinse
342.46	5.0	37.5cal
353.96	0.0	rinse
369.05	8.0	75cal
383.55	0.0	rinse
392.65	4.0	150cal
403.15	0.0	rinse
415.26	4.0	112.5cal
425.76	0.0	rinse
435.85	5.0	112.5cal
447.35	0.0	rinse
455.45	11.0	tless
472.95	0.0	rinse
473.01	6.0	tless
485.51	0.0	rinse
485.59	8.0	0cal
500.09	0.0	rinse
510.19	5.0	37.5cal
521.69	0.0	rinse
536.81	4.0	112.5cal
547.31	0.0	rinse
555.41	4.0	150cal
565.91	0.0	rinse
578.01	6.0	75cal
590.51	0.0	rinse
605.61	8.0	75cal
620.11	0.0	rinse
632.2	11.0	37.5cal
649.7	0.0	rinse
659.81	8.0	150cal
674.31	0.0	rinse
682.41	6.0	150cal
694.91	0.0	rinse
703.0	4.0	0cal
713.5	0.0	rinse
728.61	11.0	0cal
746.11	0.0	rinse
754.2	4.0	75cal
764.7	0.0	rinse
773.79	5.0	75cal
785.29	0.0	rinse
