onset	duration	stimulus
19.05	4.0	tless
29.55	0.0	rinse
29.61	11.0	0cal
47.11	0.0	rinse
57.22	5.0	tless
68.72	0.0	rinse
68.8	6.0	75cal
81.3	0.0	rinse
89.39	4.0	37.5cal
99.89	0.0	rinse
107.98	6.0	150cal
120.48	0.0	rinse
129.58	5.0	112.5cal
141.08	0.0	rinse
151.2	5.0	tless
162.7	0.0	rinse
162.76	11.0	75cal
180.26	0.0	rinse
188.36	4.0	112.5cal
198.86	0.0	rinse
207.98	6.0	37.5cal
220.48	0.0	rinse
232.59	4.0	37.5cal
243.09	0.0	rinse
258.19	11.0	tless
275.69	0.0	rinse
275.75	8.0	150cal
290.25	0.0	rinse
298.37	11.0	0cal
315.87	0.0	rinse
325.97	4.0	0cal
336.47	0.0	rinse
346.57	6.0	75cal
359.07	0.0	rinse
368.17	4.0	37.5cal
378.67	0.0	rinse
393.76	4.0	150cal
404.26	0.0	rinse
413.37	6.0	112.5cal
425.87	0.0	rinse
433.98	11.0	112.5cal
451.48	0.0	rinse
459.58	4.0	0cal
470.08	0.0	rinse
482.16	8.0	tless
496.66	0.0	rinse
496.73	8.0	150cal
511.23	0.0	rinse
519.32	4.0	0cal
529.82	0.0	rinse
538.93	5.0	150cal
550.43	0.0	rinse
562.52	5.0	tless
574.02	0.0	rinse
574.09	6.0	112.5cal
586.59	0.0	rinse
598.69	11.0	112.5cal
616.19	0.0	rinse
624.29	5.0	75cal
635.79	0.0	rinse
650.88	8.0	37.5cal
665.38	0.0	rinse
677.48	4.0	37.5cal
687.98	0.0	rinse
703.09	8.0	75cal
717.59	0.0	rinse
727.7	4.0	150cal
738.2	0.0	rinse
746.31	8.0	75cal
760.81	0.0	rinse
768.92	4.0	0cal
779.42	0.0	rinse
