onset	duration	stimulus
19.04	4.0	37.5cal
29.54	0.0	rinse
41.65	8.0	37.5cal
56.15	0.0	rinse
66.26	8.0	37.5cal
80.76	0.0	rinse
88.87	6.0	75cal
101.37	0.0	rinse
110.48	11.0	0cal
127.98	0.0	rinse
136.07	4.0	112.5cal
146.57	0.0	rinse
161.68	4.0	112.5cal
172.18	0.0	rinse
184.28	8.0	150cal
198.78	0.0	rinse
213.88	5.0	150cal
225.38	0.0	rinse
235.48	6.0	tless
247.98	0.0	rinse
248.06	4.0	tless
258.56	0.0	rinse
258.64	4.0	37.5cal
269.14	0.0	rinse
277.23	8.0	37.5cal
291.73	0.0	rinse
301.83	5.0	tless
313.33	0.0	rinse
313.4	11.0	112.5cal
330.9	0.0	rinse
340.02	8.0	75cal
354.52	0.0	rinse
362.62	4.0	75cal
373.12	0.0	rinse
385.22	8.0	112.5cal
399.72	0.0	rinse
408.82	6.0	tless
421.32	0.0	rinse
421.39	5.0	tless
432.89	0.0	rinse
432.96	4.0	75cal
443.46	0.0	rinse
458.57	6.0	0cal
471.07	0.0	rinse
479.18	4.0	0cal
489.68	0.0	rinse
504.78	4.0	0cal
515.28	0.0	rinse
523.37	5.0	112.5cal
534.87	0.0	rinse
546.95	11.0	112.5cal
564.45	0.0	rinse
572.56	4.0	150cal
583.06	0.0	rinse
598.16	4.0	37.5cal
608.66	0.0	rinse
618.74	5.0	150cal
630.24	0.0	rinse
642.36	4.0	tless
652.86	0.0	rinse
652.93	6.0	150cal
665.43	0.0	rinse
675.52	11.0	150cal
693.02	0.0	rinse
701.12	5.0	75cal
712.62	0.0	rinse
721.72	11.0	75cal
739.22	0.0	rinse
747.32	6.0	0cal
759.82	0.0	rinse
767.94	11.0	0cal
785.44	0.0	rinse
