onset	duration	stimulus
19.03	4.0	37.5cal
29.53	0.0	rinse
41.62	8.0	37.5cal
56.12	0.0	rinse
66.22	8.0	37.5cal
80.72	0.0	rinse
88.84	6.0	75cal
101.34	0.0	rinse
110.44	11.0	0cal
127.94	0.0	rinse
136.05	4.0	112.5cal
146.55	0.0	rinse
161.64	4.0	112.5cal
172.14	0.0	rinse
184.25	8.0	150cal
198.75	0.0	rinse
213.84	5.0	150cal
225.34	0.0	rinse
235.45	6.0	tless
247.95	0.0	rinse
248.02	4.0	tless
258.52	0.0	rinse
258.59	4.0	37.5cal
269.09	0.0	rinse
277.21	8.0	37.5cal
291.71	0.0	rinse
301.8	5.0	tless
313.3	0.0	rinse
313.36	11.0	112.5cal
330.86	0.0	rinse
339.95	8.0	75cal
354.45	0.0	rinse
362.56	4.0	75cal
373.06	0.0	rinse
385.16	8.0	112.5cal
399.66	0.0	rinse
408.77	6.0	tless
421.27	0.0	rinse
421.34	5.0	tless
432.84	0.0	rinse
432.91	4.0	75cal
443.41	0.0	rinse
458.5	6.0	0cal
471.0	0.0	rinse
479.11	4.0	0cal
489.61	0.0	rinse
504.71	4.0	0cal
515.21	0.0	rinse
523.32	5.0	112.5cal
534.82	0.0	rinse
546.9	11.0	112.5cal
564.4	0.0	rinse
572.5	4.0	150cal
583.0	0.0	rinse
598.11	4.0	37.5cal
608.61	0.0	rinse
618.7	5.0	150cal
630.2	0.0	rinse
642.31	4.0	tless
652.81	0.0	rinse
652.89	6.0	150cal
665.39	0.0	rinse
675.5	11.0	150cal
693.0	0.0	rinse
701.12	5.0	75cal
712.62	0.0	rinse
721.71	11.0	75cal
739.21	0.0	rinse
747.31	6.0	0cal
759.81	0.0	rinse
767.9	11.0	0cal
785.4	0.0	rinse
