onset	duration	stimulus
19.05	4.0	tless
29.55	0.0	rinse
29.63	11.0	0cal
47.13	0.0	rinse
57.24	5.0	tless
68.74	0.0	rinse
68.81	6.0	75cal
81.31	0.0	rinse
89.42	4.0	37.5cal
99.92	0.0	rinse
108.01	6.0	150cal
120.51	0.0	rinse
129.61	5.0	112.5cal
141.11	0.0	rinse
151.2	5.0	tless
162.7	0.0	rinse
162.76	11.0	75cal
180.26	0.0	rinse
188.35	4.0	112.5cal
198.85	0.0	rinse
207.97	6.0	37.5cal
220.47	0.0	rinse
232.55	4.0	37.5cal
243.05	0.0	rinse
258.17	11.0	tless
275.67	0.0	rinse
275.73	8.0	150cal
290.23	0.0	rinse
298.32	11.0	0cal
315.82	0.0	rinse
325.91	4.0	0cal
336.41	0.0	rinse
346.5	6.0	75cal
359.0	0.0	rinse
368.1	4.0	37.5cal
378.6	0.0	rinse
393.69	4.0	150cal
404.19	0.0	rinse
413.31	6.0	112.5cal
425.81	0.0	rinse
433.91	11.0	112.5cal
451.41	0.0	rinse
459.51	4.0	0cal
470.01	0.0	rinse
482.11	8.0	tless
496.61	0.0	rinse
496.68	8.0	150cal
511.18	0.0	rinse
519.29	4.0	0cal
529.79	0.0	rinse
538.89	5.0	150cal
550.39	0.0	rinse
562.49	5.0	tless
573.99	0.0	rinse
574.05	6.0	112.5cal
586.55	0.0	rinse
598.64	11.0	112.5cal
616.14	0.0	rinse
624.24	5.0	75cal
635.74	0.0	rinse
650.85	8.0	37.5cal
665.35	0.0	rinse
677.45	4.0	37.5cal
687.95	0.0	rinse
703.05	8.0	75cal
717.55	0.0	rinse
727.67	4.0	150cal
738.17	0.0	rinse
746.27	8.0	75cal
760.77	0.0	rinse
768.87	4.0	0cal
779.37	0.0	rinse
