onset	duration	stimulus
19.03	4.0	112.5cal
29.53	0.0	rinse
37.64	8.0	tless
52.14	0.0	rinse
52.21	11.0	75cal
69.71	0.0	rinse
77.82	6.0	0cal
90.32	0.0	rinse
98.43	4.0	112.5cal
108.93	0.0	rinse
117.03	5.0	tless
128.53	0.0	rinse
128.6	6.0	37.5cal
141.1	0.0	rinse
153.22	11.0	37.5cal
170.72	0.0	rinse
178.81	8.0	0cal
193.31	0.0	rinse
203.4	5.0	0cal
214.9	0.0	rinse
224.02	4.0	150cal
234.52	0.0	rinse
249.62	4.0	tless
260.12	0.0	rinse
260.19	6.0	tless
272.69	0.0	rinse
272.76	4.0	112.5cal
283.26	0.0	rinse
292.35	11.0	150cal
309.85	0.0	rinse
319.96	4.0	37.5cal
330.46	0.0	rinse
342.58	5.0	37.5cal
354.08	0.0	rinse
369.2	8.0	75cal
383.7	0.0	rinse
392.8	4.0	150cal
403.3	0.0	rinse
415.39	4.0	112.5cal
425.89	0.0	rinse
436.0	5.0	112.5cal
447.5	0.0	rinse
455.59	11.0	tless
473.09	0.0	rinse
473.16	6.0	tless
485.66	0.0	rinse
485.73	8.0	0cal
500.23	0.0	rinse
510.34	5.0	37.5cal
521.84	0.0	rinse
536.96	4.0	112.5cal
547.46	0.0	rinse
555.57	4.0	150cal
566.07	0.0	rinse
578.17	6.0	75cal
590.67	0.0	rinse
605.78	8.0	75cal
620.28	0.0	rinse
632.39	11.0	37.5cal
649.89	0.0	rinse
660.01	8.0	150cal
674.51	0.0	rinse
682.63	6.0	150cal
695.13	0.0	rinse
703.22	4.0	0cal
713.72	0.0	rinse
728.84	11.0	0cal
746.34	0.0	rinse
754.43	4.0	75cal
764.93	0.0	rinse
774.03	5.0	75cal
785.53	0.0	rinse
