onset	duration	stimulus
19.03	4.0	37.5cal
29.53	0.0	rinse
41.63	8.0	37.5cal
56.13	0.0	rinse
66.23	8.0	37.5cal
80.73	0.0	rinse
88.84	6.0	75cal
101.34	0.0	rinse
110.43	11.0	0cal
127.93	0.0	rinse
136.03	4.0	112.5cal
146.53	0.0	rinse
161.62	4.0	112.5cal
172.12	0.0	rinse
184.21	8.0	150cal
198.71	0.0	rinse
213.82	5.0	150cal
225.32	0.0	rinse
235.43	6.0	tless
247.93	0.0	rinse
248.0	4.0	tless
258.5	0.0	rinse
258.56	4.0	37.5cal
269.06	0.0	rinse
277.17	8.0	37.5cal
291.67	0.0	rinse
301.78	5.0	tless
313.28	0.0	rinse
313.35	11.0	112.5cal
330.85	0.0	rinse
339.96	8.0	75cal
354.46	0.0	rinse
362.54	4.0	75cal
373.04	0.0	rinse
385.14	8.0	112.5cal
399.64	0.0	rinse
408.75	6.0	tless
421.25	0.0	rinse
421.32	5.0	tless
432.82	0.0	rinse
432.89	4.0	75cal
443.39	0.0	rinse
458.5	6.0	0cal
471.0	0.0	rinse
479.11	4.0	0cal
489.61	0.0	rinse
504.7	4.0	0cal
515.2	0.0	rinse
523.31	5.0	112.5cal
534.81	0.0	rinse
546.91	11.0	112.5cal
564.41	0.0	rinse
572.53	4.0	150cal
583.03	0.0	rinse
598.1	4.0	37.5cal
608.6	0.0	rinse
618.69	5.0	150cal
630.19	0.0	rinse
642.3	4.0	tless
652.8	0.0	rinse
652.88	6.0	150cal
665.38	0.0	rinse
675.46	11.0	150cal
692.96	0.0	rinse
701.05	5.0	75cal
712.55	0.0	rinse
721.64	11.0	75cal
739.14	0.0	rinse
747.23	6.0	0cal
759.73	0.0	rinse
767.82	11.0	0cal
785.32	0.0	rinse
