onset	duration	stimulus
19.05	4.0	112.5cal
29.55	0.0	rinse
37.66	8.0	tless
52.16	0.0	rinse
52.23	11.0	75cal
69.73	0.0	rinse
77.83	6.0	0cal
90.33	0.0	rinse
98.42	4.0	112.5cal
108.92	0.0	rinse
117.03	5.0	tless
128.53	0.0	rinse
128.61	6.0	37.5cal
141.11	0.0	rinse
153.22	11.0	37.5cal
170.72	0.0	rinse
178.81	8.0	0cal
193.31	0.0	rinse
203.43	5.0	0cal
214.93	0.0	rinse
224.02	4.0	150cal
234.52	0.0	rinse
249.63	4.0	tless
260.13	0.0	rinse
260.19	6.0	tless
272.69	0.0	rinse
272.76	4.0	112.5cal
283.26	0.0	rinse
292.37	11.0	150cal
309.87	0.0	rinse
319.96	4.0	37.5cal
330.46	0.0	rinse
342.54	5.0	37.5cal
354.04	0.0	rinse
369.14	8.0	75cal
383.64	0.0	rinse
392.74	4.0	150cal
403.24	0.0	rinse
415.35	4.0	112.5cal
425.85	0.0	rinse
435.95	5.0	112.5cal
447.45	0.0	rinse
455.55	11.0	tless
473.05	0.0	rinse
473.12	6.0	tless
485.62	0.0	rinse
485.69	8.0	0cal
500.19	0.0	rinse
510.31	5.0	37.5cal
521.81	0.0	rinse
536.91	4.0	112.5cal
547.41	0.0	rinse
555.51	4.0	150cal
566.01	0.0	rinse
578.1	6.0	75cal
590.6	0.0	rinse
605.7	8.0	75cal
620.2	0.0	rinse
632.3	11.0	37.5cal
649.8	0.0	rinse
659.92	8.0	150cal
674.42	0.0	rinse
682.52	6.0	150cal
695.02	0.0	rinse
703.11	4.0	0cal
713.61	0.0	rinse
728.72	11.0	0cal
746.22	0.0	rinse
754.33	4.0	75cal
764.83	0.0	rinse
773.93	5.0	75cal
785.43	0.0	rinse
