onset	duration	stimulus
19.05	4.0	37.5cal
29.55	0.0	rinse
41.63	8.0	37.5cal
56.13	0.0	rinse
66.22	8.0	37.5cal
80.72	0.0	rinse
88.82	6.0	75cal
101.32	0.0	rinse
110.42	11.0	0cal
127.92	0.0	rinse
136.02	4.0	112.5cal
146.52	0.0	rinse
161.61	4.0	112.5cal
172.11	0.0	rinse
184.21	8.0	150cal
198.71	0.0	rinse
213.82	5.0	150cal
225.32	0.0	rinse
235.42	6.0	tless
247.92	0.0	rinse
247.99	4.0	tless
258.49	0.0	rinse
258.56	4.0	37.5cal
269.06	0.0	rinse
277.16	8.0	37.5cal
291.66	0.0	rinse
301.77	5.0	tless
313.27	0.0	rinse
313.34	11.0	112.5cal
330.84	0.0	rinse
339.93	8.0	75cal
354.43	0.0	rinse
362.53	4.0	75cal
373.03	0.0	rinse
385.12	8.0	112.5cal
399.62	0.0	rinse
408.72	6.0	tless
421.22	0.0	rinse
421.29	5.0	tless
432.79	0.0	rinse
432.86	4.0	75cal
443.36	0.0	rinse
458.46	6.0	0cal
470.96	0.0	rinse
479.06	4.0	0cal
489.56	0.0	rinse
504.66	4.0	0cal
515.16	0.0	rinse
523.27	5.0	112.5cal
534.77	0.0	rinse
546.87	11.0	112.5cal
564.37	0.0	rinse
572.47	4.0	150cal
582.97	0.0	rinse
598.08	4.0	37.5cal
608.58	0.0	rinse
618.69	5.0	150cal
630.19	0.0	rinse
642.28	4.0	tless
652.78	0.0	rinse
652.85	6.0	150cal
665.35	0.0	rinse
675.47	11.0	150cal
692.97	0.0	rinse
701.07	5.0	75cal
712.57	0.0	rinse
721.69	11.0	75cal
739.19	0.0	rinse
747.29	6.0	0cal
759.79	0.0	rinse
767.89	11.0	0cal
785.39	0.0	rinse
