onset	duration	stimulus
19.04	4.0	37.5cal
29.54	0.0	rinse
41.64	8.0	37.5cal
56.14	0.0	rinse
66.25	8.0	37.5cal
80.75	0.0	rinse
88.85	6.0	75cal
101.35	0.0	rinse
110.45	11.0	0cal
127.95	0.0	rinse
136.06	4.0	112.5cal
146.56	0.0	rinse
161.67	4.0	112.5cal
172.17	0.0	rinse
184.27	8.0	150cal
198.77	0.0	rinse
213.88	5.0	150cal
225.38	0.0	rinse
235.47	6.0	tless
247.97	0.0	rinse
248.06	4.0	tless
258.56	0.0	rinse
258.62	4.0	37.5cal
269.12	0.0	rinse
277.24	8.0	37.5cal
291.74	0.0	rinse
301.83	5.0	tless
313.33	0.0	rinse
313.4	11.0	112.5cal
330.9	0.0	rinse
339.99	8.0	75cal
354.49	0.0	rinse
362.6	4.0	75cal
373.1	0.0	rinse
385.21	8.0	112.5cal
399.71	0.0	rinse
408.82	6.0	tless
421.32	0.0	rinse
421.39	5.0	tless
432.89	0.0	rinse
432.96	4.0	75cal
443.46	0.0	rinse
458.57	6.0	0cal
471.07	0.0	rinse
479.18	4.0	0cal
489.68	0.0	rinse
504.79	4.0	0cal
515.29	0.0	rinse
523.4	5.0	112.5cal
534.9	0.0	rinse
547.02	11.0	112.5cal
564.52	0.0	rinse
572.62	4.0	150cal
583.12	0.0	rinse
598.22	4.0	37.5cal
608.72	0.0	rinse
618.83	5.0	150cal
630.33	0.0	rinse
642.42	4.0	tless
652.92	0.0	rinse
652.98	6.0	150cal
665.48	0.0	rinse
675.6	11.0	150cal
693.1	0.0	rinse
701.2	5.0	75cal
712.7	0.0	rinse
721.81	11.0	75cal
739.31	0.0	rinse
747.42	6.0	0cal
759.92	0.0	rinse
768.01	11.0	0cal
785.51	0.0	rinse
