onset	duration	stimulus
19.04	4.0	tless
29.54	0.0	rinse
29.61	11.0	0cal
47.11	0.0	rinse
57.23	5.0	tless
68.73	0.0	rinse
68.8	6.0	75cal
81.3	0.0	rinse
89.39	4.0	37.5cal
99.89	0.0	rinse
108.01	6.0	150cal
120.51	0.0	rinse
129.6	5.0	112.5cal
141.1	0.0	rinse
151.18	5.0	tless
162.68	0.0	rinse
162.75	11.0	75cal
180.25	0.0	rinse
188.34	4.0	112.5cal
198.84	0.0	rinse
207.95	6.0	37.5cal
220.45	0.0	rinse
232.54	4.0	37.5cal
243.04	0.0	rinse
258.15	11.0	tless
275.65	0.0	rinse
275.71	8.0	150cal
290.21	0.0	rinse
298.31	11.0	0cal
315.81	0.0	rinse
325.91	4.0	0cal
336.41	0.0	rinse
346.5	6.0	75cal
359.0	0.0	rinse
368.09	4.0	37.5cal
378.59	0.0	rinse
393.69	4.0	150cal
404.19	0.0	rinse
413.29	6.0	112.5cal
425.79	0.0	rinse
433.88	11.0	112.5cal
451.38	0.0	rinse
459.47	4.0	0cal
469.97	0.0	rinse
482.08	8.0	tless
496.58	0.0	rinse
496.65	8.0	150cal
511.15	0.0	rinse
519.26	4.0	0cal
529.76	0.0	rinse
538.85	5.0	150cal
550.35	0.0	rinse
562.47	5.0	tless
573.97	0.0	rinse
574.04	6.0	112.5cal
586.54	0.0	rinse
598.64	11.0	112.5cal
616.14	0.0	rinse
624.25	5.0	75cal
635.75	0.0	rinse
650.85	8.0	37.5cal
665.35	0.0	rinse
677.47	4.0	37.5cal
687.97	0.0	rinse
703.06	8.0	75cal
717.56	0.0	rinse
727.66	4.0	150cal
738.16	0.0	rinse
746.27	8.0	75cal
760.77	0.0	rinse
768.88	4.0	0cal
779.38	0.0	rinse
